"date","state","question","response","count","respondents"
"2020-04-17","South Australia","1.5m compliance","Always",50,76
"2020-04-22","South Australia","1.5m compliance","No",1,154
"2020-04-22","South Australia","1.5m compliance","Rarely",3,154
"2020-04-22","South Australia","1.5m compliance","Sometimes",6,154
"2020-04-22","South Australia","1.5m compliance","Often",50,154
"2020-04-22","South Australia","1.5m compliance","Always",94,154
"2020-04-29","South Australia","1.5m compliance","No",2,153
"2020-04-29","South Australia","1.5m compliance","Sometimes",15,153
"2020-04-29","South Australia","1.5m compliance","Often",48,153
"2020-04-29","South Australia","1.5m compliance","Always",88,153
"2020-05-06","South Australia","cough","Your elbow",90,150
"2020-05-06","South Australia","cough","Your hand",17,150
"2020-05-06","South Australia","cough","A tissue",18,150
"2020-05-06","South Australia","cough","Something else (e.g. a hanky, clothing)",18,150
"2020-05-06","South Australia","cough","Nothing",7,150
"2020-05-06","South Australia","non-household contact","No",121,150
"2020-05-06","South Australia","non-household contact","Yes",29,150
"2020-05-06","South Australia","1.5m compliance","No",3,150
"2020-05-06","South Australia","1.5m compliance","Rarely",6,150
"2020-05-06","South Australia","1.5m compliance","Sometimes",12,150
"2020-05-06","South Australia","1.5m compliance","Often",58,150
"2020-05-06","South Australia","1.5m compliance","Always",71,150
"2020-05-06","South Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",105,150
"2020-05-06","South Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",30,150
"2020-05-06","South Australia","hand hygine","No",15,150
"2020-05-13","South Australia","cough","Your elbow",163,293
"2020-05-13","South Australia","cough","Your hand",30,293
"2020-05-13","South Australia","cough","A tissue",56,293
"2020-05-13","South Australia","cough","Something else (e.g. a hanky, clothing)",33,293
"2020-05-13","South Australia","cough","Nothing",11,293
"2020-05-13","South Australia","non-household contact","No",217,293
"2020-05-13","South Australia","non-household contact","Yes",76,293
"2020-05-13","South Australia","1.5m compliance","No",4,293
"2020-05-13","South Australia","1.5m compliance","Rarely",3,293
"2020-05-13","South Australia","1.5m compliance","Sometimes",29,293
"2020-05-13","South Australia","1.5m compliance","Often",121,293
"2020-05-13","South Australia","1.5m compliance","Always",136,293
"2020-05-13","South Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",179,293
"2020-05-13","South Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",93,293
"2020-05-13","South Australia","hand hygine","No",21,293
"2020-05-20","South Australia","cough","Your elbow",172,301
"2020-05-20","South Australia","cough","Your hand",37,301
"2020-05-20","South Australia","cough","A tissue",46,301
"2020-05-20","South Australia","cough","Something else (e.g. a hanky, clothing)",29,301
"2020-05-20","South Australia","cough","Nothing",17,301
"2020-05-20","South Australia","non-household contact","No",219,301
"2020-05-20","South Australia","non-household contact","Yes",82,301
"2020-05-20","South Australia","1.5m compliance","No",5,301
"2020-05-20","South Australia","1.5m compliance","Rarely",5,301
"2020-05-20","South Australia","1.5m compliance","Sometimes",30,301
"2020-05-20","South Australia","1.5m compliance","Often",113,301
"2020-05-20","South Australia","1.5m compliance","Always",148,301
"2020-05-20","South Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",195,301
"2020-05-20","South Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",79,301
"2020-05-20","South Australia","hand hygine","No",27,301
"2020-05-27","South Australia","cough","Your elbow",179,305
"2020-05-27","South Australia","cough","Your hand",16,305
"2020-05-27","South Australia","cough","A tissue",56,305
"2020-05-27","South Australia","cough","Something else (e.g. a hanky, clothing)",42,305
"2020-05-27","South Australia","cough","Nothing",12,305
"2020-05-27","South Australia","non-household contact","No",211,305
"2020-05-27","South Australia","non-household contact","Yes",94,305
"2020-05-27","South Australia","1.5m compliance","No",6,305
"2020-05-27","South Australia","1.5m compliance","Rarely",7,305
"2020-05-27","South Australia","1.5m compliance","Sometimes",32,305
"2020-05-27","South Australia","1.5m compliance","Often",114,305
"2020-05-27","South Australia","1.5m compliance","Always",146,305
"2020-05-27","South Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",202,305
"2020-05-27","South Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",77,305
"2020-05-27","South Australia","hand hygine","No",26,305
"2020-03-27","Tasmania","1.5m compliance","No",1,19
"2020-03-27","Tasmania","1.5m compliance","Sometimes",2,19
"2020-03-27","Tasmania","1.5m compliance","Often",7,19
"2020-03-27","Tasmania","1.5m compliance","Always",9,19
"2020-04-03","Tasmania","1.5m compliance","Often",3,16
"2020-04-03","Tasmania","1.5m compliance","Always",13,16
"2020-04-10","Tasmania","1.5m compliance","No",1,23
"2020-04-10","Tasmania","1.5m compliance","Often",6,23
"2020-04-10","Tasmania","1.5m compliance","Always",16,23
"2020-04-17","Tasmania","1.5m compliance","No",1,18
"2020-04-17","Tasmania","1.5m compliance","Often",6,18
"2020-04-17","Tasmania","1.5m compliance","Always",11,18
"2020-04-22","Tasmania","1.5m compliance","No",2,42
"2020-04-22","Tasmania","1.5m compliance","Sometimes",2,42
"2020-04-22","Tasmania","1.5m compliance","Often",13,42
"2020-04-22","Tasmania","1.5m compliance","Always",25,42
"2020-04-29","Tasmania","1.5m compliance","Rarely",1,44
"2020-04-29","Tasmania","1.5m compliance","Sometimes",4,44
"2020-04-29","Tasmania","1.5m compliance","Often",20,44
"2020-04-29","Tasmania","1.5m compliance","Always",19,44
"2020-05-06","Tasmania","cough","Your elbow",21,48
"2020-05-06","Tasmania","cough","Your hand",9,48
"2020-05-06","Tasmania","cough","A tissue",6,48
"2020-05-06","Tasmania","cough","Something else (e.g. a hanky, clothing)",10,48
"2020-05-06","Tasmania","cough","Nothing",2,48
"2020-05-06","Tasmania","non-household contact","No",42,48
"2020-05-06","Tasmania","non-household contact","Yes",6,48
"2020-05-06","Tasmania","1.5m compliance","Sometimes",3,48
"2020-05-06","Tasmania","1.5m compliance","Often",14,48
"2020-05-06","Tasmania","1.5m compliance","Always",31,48
"2020-05-06","Tasmania","hand hygine","Yes, I washed or sanitised my hands immediately afterward",30,48
"2020-05-06","Tasmania","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",14,48
"2020-05-06","Tasmania","hand hygine","No",4,48
"2020-05-13","Tasmania","cough","Your elbow",48,86
"2020-05-13","Tasmania","cough","Your hand",15,86
"2020-05-13","Tasmania","cough","A tissue",14,86
"2020-05-13","Tasmania","cough","Something else (e.g. a hanky, clothing)",8,86
"2020-05-13","Tasmania","cough","Nothing",1,86
"2020-05-13","Tasmania","non-household contact","No",72,86
"2020-05-13","Tasmania","non-household contact","Yes",14,86
"2020-05-13","Tasmania","1.5m compliance","Rarely",2,86
"2020-05-13","Tasmania","1.5m compliance","Sometimes",8,86
"2020-05-13","Tasmania","1.5m compliance","Often",36,86
"2020-05-13","Tasmania","1.5m compliance","Always",40,86
"2020-05-13","Tasmania","hand hygine","Yes, I washed or sanitised my hands immediately afterward",57,86
"2020-05-13","Tasmania","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",21,86
"2020-05-13","Tasmania","hand hygine","No",8,86
"2020-05-20","Tasmania","cough","Your elbow",38,83
"2020-05-20","Tasmania","cough","Your hand",7,83
"2020-05-20","Tasmania","cough","A tissue",19,83
"2020-05-20","Tasmania","cough","Something else (e.g. a hanky, clothing)",14,83
"2020-05-20","Tasmania","cough","Nothing",5,83
"2020-05-20","Tasmania","non-household contact","No",65,83
"2020-05-20","Tasmania","non-household contact","Yes",18,83
"2020-05-20","Tasmania","1.5m compliance","No",1,83
"2020-05-20","Tasmania","1.5m compliance","Rarely",4,83
"2020-05-20","Tasmania","1.5m compliance","Sometimes",7,83
"2020-05-20","Tasmania","1.5m compliance","Often",25,83
"2020-05-20","Tasmania","1.5m compliance","Always",46,83
"2020-05-20","Tasmania","hand hygine","Yes, I washed or sanitised my hands immediately afterward",55,83
"2020-05-20","Tasmania","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",16,83
"2020-05-20","Tasmania","hand hygine","No",12,83
"2020-05-27","Tasmania","cough","Your elbow",47,82
"2020-05-27","Tasmania","cough","Your hand",4,82
"2020-05-27","Tasmania","cough","A tissue",13,82
"2020-05-27","Tasmania","cough","Something else (e.g. a hanky, clothing)",18,82
"2020-05-27","Tasmania","non-household contact","No",65,82
"2020-05-27","Tasmania","non-household contact","Yes",17,82
"2020-05-27","Tasmania","1.5m compliance","No",2,82
"2020-05-27","Tasmania","1.5m compliance","Sometimes",8,82
"2020-05-27","Tasmania","1.5m compliance","Often",33,82
"2020-05-27","Tasmania","1.5m compliance","Always",39,82
"2020-05-27","Tasmania","hand hygine","Yes, I washed or sanitised my hands immediately afterward",47,82
"2020-05-27","Tasmania","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",31,82
"2020-05-27","Tasmania","hand hygine","No",4,82
"2020-03-27","Victoria","1.5m compliance","No",4,267
"2020-03-27","Victoria","1.5m compliance","Rarely",6,267
"2020-03-27","Victoria","1.5m compliance","Sometimes",23,267
"2020-03-27","Victoria","1.5m compliance","Often",92,267
"2020-03-27","Victoria","1.5m compliance","Always",142,267
"2020-04-03","Victoria","1.5m compliance","No",1,263
"2020-04-03","Victoria","1.5m compliance","Rarely",3,263
"2020-04-03","Victoria","1.5m compliance","Sometimes",9,263
"2020-04-03","Victoria","1.5m compliance","Often",73,263
"2020-04-03","Victoria","1.5m compliance","Always",177,263
"2020-04-10","Victoria","1.5m compliance","No",5,259
"2020-04-10","Victoria","1.5m compliance","Rarely",1,259
"2020-04-10","Victoria","1.5m compliance","Sometimes",15,259
"2020-04-10","Victoria","1.5m compliance","Often",68,259
"2020-04-10","Victoria","1.5m compliance","Always",170,259
"2020-04-17","Victoria","1.5m compliance","No",3,269
"2020-04-17","Victoria","1.5m compliance","Rarely",5,269
"2020-04-17","Victoria","1.5m compliance","Sometimes",7,269
"2020-04-17","Victoria","1.5m compliance","Often",73,269
"2020-04-17","Victoria","1.5m compliance","Always",181,269
"2020-04-22","Victoria","1.5m compliance","No",10,228
"2020-04-22","Victoria","1.5m compliance","Rarely",5,228
"2020-04-22","Victoria","1.5m compliance","Sometimes",17,228
"2020-04-22","Victoria","1.5m compliance","Often",69,228
"2020-04-22","Victoria","1.5m compliance","Always",127,228
"2020-04-29","Victoria","1.5m compliance","No",6,205
"2020-04-29","Victoria","1.5m compliance","Rarely",5,205
"2020-04-29","Victoria","1.5m compliance","Sometimes",17,205
"2020-04-29","Victoria","1.5m compliance","Often",68,205
"2020-04-29","Victoria","1.5m compliance","Always",109,205
"2020-05-06","Victoria","cough","Your elbow",96,203
"2020-05-06","Victoria","cough","Your hand",29,203
"2020-05-06","Victoria","cough","A tissue",41,203
"2020-05-06","Victoria","cough","Something else (e.g. a hanky, clothing)",21,203
"2020-05-06","Victoria","cough","Nothing",16,203
"2020-05-06","Victoria","non-household contact","No",177,203
"2020-05-06","Victoria","non-household contact","Yes",26,203
"2020-05-06","Victoria","1.5m compliance","No",4,203
"2020-05-06","Victoria","1.5m compliance","Rarely",2,203
"2020-05-06","Victoria","1.5m compliance","Sometimes",17,203
"2020-05-06","Victoria","1.5m compliance","Often",67,203
"2020-05-06","Victoria","1.5m compliance","Always",113,203
"2020-05-06","Victoria","hand hygine","Yes, I washed or sanitised my hands immediately afterward",135,203
"2020-05-06","Victoria","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",42,203
"2020-05-06","Victoria","hand hygine","No",26,203
"2020-05-13","Victoria","cough","Your elbow",223,417
"2020-05-13","Victoria","cough","Your hand",53,417
"2020-05-13","Victoria","cough","A tissue",77,417
"2020-05-13","Victoria","cough","Something else (e.g. a hanky, clothing)",50,417
"2020-05-13","Victoria","cough","Nothing",14,417
"2020-05-13","Victoria","non-household contact","No",349,417
"2020-05-13","Victoria","non-household contact","Yes",68,417
"2020-05-13","Victoria","1.5m compliance","No",9,417
"2020-05-13","Victoria","1.5m compliance","Rarely",8,417
"2020-05-13","Victoria","1.5m compliance","Sometimes",37,417
"2020-05-13","Victoria","1.5m compliance","Often",136,417
"2020-05-13","Victoria","1.5m compliance","Always",227,417
"2020-05-13","Victoria","hand hygine","Yes, I washed or sanitised my hands immediately afterward",272,417
"2020-05-13","Victoria","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",108,417
"2020-05-13","Victoria","hand hygine","No",37,417
"2020-05-20","Victoria","cough","Your elbow",243,414
"2020-05-20","Victoria","cough","Your hand",49,414
"2020-05-20","Victoria","cough","A tissue",68,414
"2020-05-20","Victoria","cough","Something else (e.g. a hanky, clothing)",43,414
"2020-05-20","Victoria","cough","Nothing",11,414
"2020-05-20","Victoria","non-household contact","No",302,414
"2020-05-20","Victoria","non-household contact","Yes",112,414
"2020-05-20","Victoria","1.5m compliance","No",7,414
"2020-05-20","Victoria","1.5m compliance","Rarely",14,414
"2020-05-20","Victoria","1.5m compliance","Sometimes",55,414
"2020-05-20","Victoria","1.5m compliance","Often",132,414
"2020-05-20","Victoria","1.5m compliance","Always",206,414
"2020-05-20","Victoria","hand hygine","Yes, I washed or sanitised my hands immediately afterward",275,414
"2020-05-20","Victoria","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",113,414
"2020-05-20","Victoria","hand hygine","No",26,414
"2020-05-27","Victoria","cough","Your elbow",226,404
"2020-05-27","Victoria","cough","Your hand",54,404
"2020-05-27","Victoria","cough","A tissue",69,404
"2020-05-27","Victoria","cough","Something else (e.g. a hanky, clothing)",40,404
"2020-05-27","Victoria","cough","Nothing",15,404
"2020-05-27","Victoria","non-household contact","No",286,404
"2020-05-27","Victoria","non-household contact","Yes",118,404
"2020-05-27","Victoria","1.5m compliance","No",4,404
"2020-05-27","Victoria","1.5m compliance","Rarely",10,404
"2020-05-27","Victoria","1.5m compliance","Sometimes",38,404
"2020-05-27","Victoria","1.5m compliance","Often",167,404
"2020-05-27","Victoria","1.5m compliance","Always",185,404
"2020-05-27","Victoria","hand hygine","Yes, I washed or sanitised my hands immediately afterward",282,404
"2020-05-27","Victoria","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",101,404
"2020-05-27","Victoria","hand hygine","No",21,404
"2020-03-27","Western Australia","1.5m compliance","No",3,99
"2020-03-27","Western Australia","1.5m compliance","Rarely",2,99
"2020-03-27","Western Australia","1.5m compliance","Sometimes",9,99
"2020-03-27","Western Australia","1.5m compliance","Often",28,99
"2020-03-27","Western Australia","1.5m compliance","Always",57,99
"2020-04-03","Western Australia","1.5m compliance","No",1,110
"2020-04-03","Western Australia","1.5m compliance","Rarely",2,110
"2020-04-03","Western Australia","1.5m compliance","Sometimes",5,110
"2020-04-03","Western Australia","1.5m compliance","Often",30,110
"2020-04-03","Western Australia","1.5m compliance","Always",72,110
"2020-04-10","Western Australia","1.5m compliance","No",1,104
"2020-04-10","Western Australia","1.5m compliance","Rarely",2,104
"2020-04-10","Western Australia","1.5m compliance","Sometimes",5,104
"2020-04-10","Western Australia","1.5m compliance","Often",27,104
"2020-04-10","Western Australia","1.5m compliance","Always",69,104
"2020-04-17","Western Australia","1.5m compliance","No",2,105
"2020-04-17","Western Australia","1.5m compliance","Rarely",1,105
"2020-04-17","Western Australia","1.5m compliance","Sometimes",6,105
"2020-04-17","Western Australia","1.5m compliance","Often",28,105
"2020-04-17","Western Australia","1.5m compliance","Always",68,105
"2020-04-22","Western Australia","1.5m compliance","No",4,176
"2020-04-22","Western Australia","1.5m compliance","Rarely",4,176
"2020-04-22","Western Australia","1.5m compliance","Sometimes",10,176
"2020-04-22","Western Australia","1.5m compliance","Often",65,176
"2020-04-22","Western Australia","1.5m compliance","Always",93,176
"2020-04-29","Western Australia","1.5m compliance","No",4,180
"2020-04-29","Western Australia","1.5m compliance","Rarely",4,180
"2020-04-29","Western Australia","1.5m compliance","Sometimes",12,180
"2020-04-29","Western Australia","1.5m compliance","Often",64,180
"2020-04-29","Western Australia","1.5m compliance","Always",96,180
"2020-05-06","Western Australia","cough","Your elbow",90,171
"2020-05-06","Western Australia","cough","Your hand",22,171
"2020-05-06","Western Australia","cough","A tissue",39,171
"2020-05-06","Western Australia","cough","Something else (e.g. a hanky, clothing)",12,171
"2020-05-06","Western Australia","cough","Nothing",8,171
"2020-05-06","Western Australia","non-household contact","No",138,171
"2020-05-06","Western Australia","non-household contact","Yes",33,171
"2020-05-06","Western Australia","1.5m compliance","No",5,171
"2020-05-06","Western Australia","1.5m compliance","Rarely",2,171
"2020-05-06","Western Australia","1.5m compliance","Sometimes",21,171
"2020-05-06","Western Australia","1.5m compliance","Often",64,171
"2020-05-06","Western Australia","1.5m compliance","Always",79,171
"2020-05-06","Western Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",116,171
"2020-05-06","Western Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",42,171
"2020-05-06","Western Australia","hand hygine","No",13,171
"2020-05-13","Western Australia","cough","Your elbow",171,339
"2020-05-13","Western Australia","cough","Your hand",52,339
"2020-05-13","Western Australia","cough","A tissue",75,339
"2020-05-13","Western Australia","cough","Something else (e.g. a hanky, clothing)",27,339
"2020-05-13","Western Australia","cough","Nothing",14,339
"2020-05-13","Western Australia","non-household contact","No",263,339
"2020-05-13","Western Australia","non-household contact","Yes",76,339
"2020-05-13","Western Australia","1.5m compliance","No",5,339
"2020-05-13","Western Australia","1.5m compliance","Rarely",6,339
"2020-05-13","Western Australia","1.5m compliance","Sometimes",25,339
"2020-05-13","Western Australia","1.5m compliance","Often",115,339
"2020-05-13","Western Australia","1.5m compliance","Always",188,339
"2020-05-13","Western Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",236,339
"2020-05-13","Western Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",76,339
"2020-05-13","Western Australia","hand hygine","No",27,339
"2020-05-20","Western Australia","cough","Your elbow",202,358
"2020-05-20","Western Australia","cough","Your hand",41,358
"2020-05-20","Western Australia","cough","A tissue",71,358
"2020-05-20","Western Australia","cough","Something else (e.g. a hanky, clothing)",34,358
"2020-05-20","Western Australia","cough","Nothing",10,358
"2020-05-20","Western Australia","non-household contact","No",251,358
"2020-05-20","Western Australia","non-household contact","Yes",107,358
"2020-05-20","Western Australia","1.5m compliance","No",5,358
"2020-05-20","Western Australia","1.5m compliance","Rarely",5,358
"2020-05-20","Western Australia","1.5m compliance","Sometimes",35,358
"2020-05-20","Western Australia","1.5m compliance","Often",142,358
"2020-05-20","Western Australia","1.5m compliance","Always",171,358
"2020-05-20","Western Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",221,358
"2020-05-20","Western Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",107,358
"2020-05-20","Western Australia","hand hygine","No",30,358
"2020-05-27","Western Australia","cough","Your elbow",188,353
"2020-05-27","Western Australia","cough","Your hand",56,353
"2020-05-27","Western Australia","cough","A tissue",51,353
"2020-05-27","Western Australia","cough","Something else (e.g. a hanky, clothing)",42,353
"2020-05-27","Western Australia","cough","Nothing",16,353
"2020-05-27","Western Australia","non-household contact","No",235,353
"2020-05-27","Western Australia","non-household contact","Yes",118,353
"2020-05-27","Western Australia","1.5m compliance","No",8,353
"2020-05-27","Western Australia","1.5m compliance","Rarely",6,353
"2020-05-27","Western Australia","1.5m compliance","Sometimes",63,353
"2020-05-27","Western Australia","1.5m compliance","Often",124,353
"2020-05-27","Western Australia","1.5m compliance","Always",152,353
"2020-05-27","Western Australia","hand hygine","Yes, I washed or sanitised my hands immediately afterward",206,353
"2020-05-27","Western Australia","hand hygine","I washed or sanitised my hands as soon as I could, but there was a delay",110,353
"2020-05-27","Western Australia","hand hygine","No",37,353
